ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
194.0,"[[1291.5, 730.0, 55.0, 200.0], [1294.5, 731.0, 55.0, 202.0], [1297.5, 732.0, 55.0, 204.0], [1302.0, 731.5, 56.0, 205.0], [1305.0, 732.5, 56.0, 207.0], [1309.5, 732.0, 57.0, 208.0], [1312.5, 733.0, 57.0, 210.0], [1315.5, 733.0, 57.0, 212.0], [1320.0, 733.5, 58.0, 213.0], [1323.0, 733.5, 58.0, 215.0], [1327.5, 734.0, 59.0, 216.0], [1330.5, 734.0, 59.0, 218.0], [1334.0, 735.0, 60.0, 220.0], [1337.5, 735.5, 61.0, 221.0], [1340.0, 736.5, 62.0, 223.0], [1343.5, 737.0, 63.0, 224.0]]","[[1347.5, 738.0, 65.0, 226.0], [1351.0, 737.5, 66.0, 227.0], [1354.5, 738.5, 67.0, 229.0], [1357.0, 739.0, 68.0, 230.0], [1360.5, 740.0, 69.0, 232.0], [1364.0, 740.5, 70.0, 233.0], [1368.0, 740.5, 70.0, 235.0], [1371.0, 740.5, 70.0, 237.0], [1375.0, 740.0, 70.0, 238.0], [1379.0, 740.0, 70.0, 240.0], [1383.5, 740.0, 71.0, 242.0], [1386.5, 740.0, 71.0, 244.0], [1390.5, 740.0, 71.0, 246.0], [1394.5, 739.5, 71.0, 247.0], [1397.5, 739.5, 71.0, 249.0], [1401.5, 739.5, 71.0, 251.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00048.png', '00049.png', '00050.png', '00051.png', '00052.png', '00053.png', '00054.png', '00055.png', '00056.png', '00057.png', '00058.png', '00059.png', '00060.png', '00061.png', '00062.png', '00063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
194.0,"[[1347.5, 738.0, 65.0, 226.0], [1351.0, 737.5, 66.0, 227.0], [1354.5, 738.5, 67.0, 229.0], [1357.0, 739.0, 68.0, 230.0], [1360.5, 740.0, 69.0, 232.0], [1364.0, 740.5, 70.0, 233.0], [1368.0, 740.5, 70.0, 235.0], [1371.0, 740.5, 70.0, 237.0], [1375.0, 740.0, 70.0, 238.0], [1379.0, 740.0, 70.0, 240.0], [1383.5, 740.0, 71.0, 242.0], [1386.5, 740.0, 71.0, 244.0], [1390.5, 740.0, 71.0, 246.0], [1394.5, 739.5, 71.0, 247.0], [1397.5, 739.5, 71.0, 249.0], [1401.5, 739.5, 71.0, 251.0]]","[[1404.5, 740.0, 71.0, 252.0], [1407.5, 739.5, 71.0, 253.0], [1411.0, 740.0, 72.0, 254.0], [1414.0, 739.5, 72.0, 255.0], [1417.0, 740.0, 72.0, 256.0], [1419.0, 740.5, 72.0, 257.0], [1422.0, 740.0, 72.0, 258.0], [1425.5, 740.5, 73.0, 259.0], [1428.5, 740.0, 73.0, 260.0], [1431.5, 740.5, 73.0, 261.0], [1434.5, 741.0, 73.0, 262.0], [1436.5, 741.0, 73.0, 264.0], [1440.0, 741.5, 74.0, 265.0], [1442.0, 742.0, 74.0, 266.0], [1445.0, 743.0, 74.0, 268.0], [1448.0, 742.5, 74.0, 269.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00064.png', '00065.png', '00066.png', '00067.png', '00068.png', '00069.png', '00070.png', '00071.png', '00072.png', '00073.png', '00074.png', '00075.png', '00076.png', '00077.png', '00078.png', '00079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
194.0,"[[1404.5, 740.0, 71.0, 252.0], [1407.5, 739.5, 71.0, 253.0], [1411.0, 740.0, 72.0, 254.0], [1414.0, 739.5, 72.0, 255.0], [1417.0, 740.0, 72.0, 256.0], [1419.0, 740.5, 72.0, 257.0], [1422.0, 740.0, 72.0, 258.0], [1425.5, 740.5, 73.0, 259.0], [1428.5, 740.0, 73.0, 260.0], [1431.5, 740.5, 73.0, 261.0], [1434.5, 741.0, 73.0, 262.0], [1436.5, 741.0, 73.0, 264.0], [1440.0, 741.5, 74.0, 265.0], [1442.0, 742.0, 74.0, 266.0], [1445.0, 743.0, 74.0, 268.0], [1448.0, 742.5, 74.0, 269.0]]","[[1450.0, 743.0, 74.0, 270.0], [1453.5, 743.5, 75.0, 271.0], [1455.5, 743.5, 75.0, 273.0], [1458.5, 744.0, 75.0, 274.0], [1461.0, 744.5, 76.0, 275.0], [1463.0, 744.0, 76.0, 276.0], [1466.5, 744.5, 77.0, 277.0], [1468.5, 744.0, 77.0, 278.0], [1471.0, 745.0, 78.0, 280.0], [1473.5, 744.5, 79.0, 281.0], [1475.5, 745.0, 79.0, 282.0], [1479.0, 744.5, 80.0, 283.0], [1481.0, 745.0, 80.0, 284.0], [1483.5, 744.5, 81.0, 285.0], [1483.0, 744.5, 80.0, 285.0], [1483.0, 745.0, 80.0, 284.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00080.png', '00081.png', '00082.png', '00083.png', '00084.png', '00085.png', '00086.png', '00087.png', '00088.png', '00089.png', '00090.png', '00091.png', '00092.png', '00093.png', '00094.png', '00095.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
194.0,"[[1450.0, 743.0, 74.0, 270.0], [1453.5, 743.5, 75.0, 271.0], [1455.5, 743.5, 75.0, 273.0], [1458.5, 744.0, 75.0, 274.0], [1461.0, 744.5, 76.0, 275.0], [1463.0, 744.0, 76.0, 276.0], [1466.5, 744.5, 77.0, 277.0], [1468.5, 744.0, 77.0, 278.0], [1471.0, 745.0, 78.0, 280.0], [1473.5, 744.5, 79.0, 281.0], [1475.5, 745.0, 79.0, 282.0], [1479.0, 744.5, 80.0, 283.0], [1481.0, 745.0, 80.0, 284.0], [1483.5, 744.5, 81.0, 285.0], [1483.0, 744.5, 80.0, 285.0], [1483.0, 745.0, 80.0, 284.0]]","[[1482.5, 745.0, 79.0, 284.0], [1482.5, 745.5, 79.0, 283.0], [1482.0, 745.5, 78.0, 283.0], [1480.5, 745.0, 77.0, 282.0], [1480.5, 746.0, 77.0, 282.0], [1480.0, 745.5, 76.0, 281.0], [1480.0, 746.5, 76.0, 281.0], [1479.5, 746.0, 75.0, 280.0], [1478.5, 748.0, 77.0, 280.0], [1476.5, 749.0, 79.0, 280.0], [1475.0, 750.5, 80.0, 279.0], [1473.0, 751.5, 82.0, 279.0], [1472.0, 753.5, 84.0, 279.0], [1470.0, 754.5, 86.0, 279.0], [1469.0, 756.5, 88.0, 279.0], [1466.5, 757.0, 89.0, 278.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00096.png', '00097.png', '00098.png', '00099.png', '00100.png', '00101.png', '00102.png', '00103.png', '00104.png', '00105.png', '00106.png', '00107.png', '00108.png', '00109.png', '00110.png', '00111.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
194.0,"[[1482.5, 745.0, 79.0, 284.0], [1482.5, 745.5, 79.0, 283.0], [1482.0, 745.5, 78.0, 283.0], [1480.5, 745.0, 77.0, 282.0], [1480.5, 746.0, 77.0, 282.0], [1480.0, 745.5, 76.0, 281.0], [1480.0, 746.5, 76.0, 281.0], [1479.5, 746.0, 75.0, 280.0], [1478.5, 748.0, 77.0, 280.0], [1476.5, 749.0, 79.0, 280.0], [1475.0, 750.5, 80.0, 279.0], [1473.0, 751.5, 82.0, 279.0], [1472.0, 753.5, 84.0, 279.0], [1470.0, 754.5, 86.0, 279.0], [1469.0, 756.5, 88.0, 279.0], [1466.5, 757.0, 89.0, 278.0]]","[[1465.5, 759.0, 91.0, 278.0], [1463.5, 760.0, 93.0, 278.0], [1461.5, 761.5, 93.0, 279.0], [1460.5, 762.5, 93.0, 279.0], [1458.5, 763.0, 93.0, 280.0], [1457.5, 764.0, 93.0, 280.0], [1455.5, 765.5, 93.0, 281.0], [1448.5, 766.0, 89.0, 280.0], [1441.0, 765.5, 84.0, 279.0], [1433.0, 766.0, 80.0, 278.0], [1425.5, 765.5, 75.0, 277.0], [1418.5, 766.0, 71.0, 276.0], [1414.0, 767.0, 82.0, 276.0], [1409.5, 767.0, 93.0, 276.0], [1406.0, 768.5, 104.0, 277.0], [1401.5, 768.5, 115.0, 277.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00112.png', '00113.png', '00114.png', '00115.png', '00116.png', '00117.png', '00118.png', '00119.png', '00120.png', '00121.png', '00122.png', '00123.png', '00124.png', '00125.png', '00126.png', '00127.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
194.0,"[[1465.5, 759.0, 91.0, 278.0], [1463.5, 760.0, 93.0, 278.0], [1461.5, 761.5, 93.0, 279.0], [1460.5, 762.5, 93.0, 279.0], [1458.5, 763.0, 93.0, 280.0], [1457.5, 764.0, 93.0, 280.0], [1455.5, 765.5, 93.0, 281.0], [1448.5, 766.0, 89.0, 280.0], [1441.0, 765.5, 84.0, 279.0], [1433.0, 766.0, 80.0, 278.0], [1425.5, 765.5, 75.0, 277.0], [1418.5, 766.0, 71.0, 276.0], [1414.0, 767.0, 82.0, 276.0], [1409.5, 767.0, 93.0, 276.0], [1406.0, 768.5, 104.0, 277.0], [1401.5, 768.5, 115.0, 277.0]]","[[1397.0, 769.5, 126.0, 277.0], [1389.5, 770.0, 121.0, 276.0], [1381.0, 770.5, 116.0, 275.0], [1374.0, 770.0, 112.0, 274.0], [1365.5, 770.5, 107.0, 273.0], [1358.0, 771.0, 102.0, 272.0], [1350.0, 773.0, 108.0, 274.0], [1342.5, 775.0, 115.0, 276.0], [1333.5, 776.5, 121.0, 277.0], [1326.0, 778.5, 128.0, 279.0], [1318.0, 780.5, 134.0, 281.0], [1313.0, 782.0, 138.0, 284.0], [1308.5, 783.5, 141.0, 287.0], [1303.5, 786.5, 145.0, 291.0], [1299.0, 788.0, 148.0, 294.0], [1294.0, 789.5, 152.0, 297.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00128.png', '00129.png', '00130.png', '00131.png', '00132.png', '00133.png', '00134.png', '00135.png', '00136.png', '00137.png', '00138.png', '00139.png', '00140.png', '00141.png', '00142.png', '00143.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]",1.0
196.0,"[[1906.5, 688.0, 25.0, 194.0], [1905.0, 689.0, 28.0, 196.0], [1904.0, 690.0, 30.0, 198.0], [1903.0, 690.5, 32.0, 199.0], [1902.0, 691.5, 34.0, 201.0], [1901.0, 692.0, 36.0, 202.0], [1900.0, 692.0, 38.0, 202.0], [1898.5, 692.5, 41.0, 203.0], [1897.5, 692.5, 43.0, 203.0], [1896.5, 693.0, 45.0, 204.0], [1895.5, 694.0, 47.0, 204.0], [1894.5, 694.0, 49.0, 204.0], [1893.5, 694.0, 51.0, 204.0], [1892.0, 694.0, 54.0, 204.0], [1890.0, 695.5, 56.0, 205.0], [1888.0, 696.0, 58.0, 206.0]]","[[1885.0, 696.0, 60.0, 206.0], [1883.0, 696.5, 62.0, 207.0], [1880.0, 697.0, 64.0, 208.0], [1878.0, 697.5, 66.0, 209.0], [1875.0, 698.0, 68.0, 210.0], [1873.0, 698.5, 70.0, 211.0], [1871.0, 699.0, 72.0, 212.0], [1868.0, 699.5, 74.0, 213.0], [1866.0, 701.0, 76.0, 214.0], [1863.0, 701.0, 78.0, 214.0], [1861.0, 701.5, 80.0, 215.0], [1858.0, 702.0, 82.0, 216.0], [1856.0, 702.5, 84.0, 217.0], [1852.5, 702.5, 85.0, 217.0], [1849.0, 703.5, 86.0, 217.0], [1844.5, 703.5, 87.0, 217.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00250.png', '00251.png', '00252.png', '00253.png', '00254.png', '00255.png', '00256.png', '00257.png', '00258.png', '00259.png', '00260.png', '00261.png', '00262.png', '00263.png', '00264.png', '00265.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1885.0, 696.0, 60.0, 206.0], [1883.0, 696.5, 62.0, 207.0], [1880.0, 697.0, 64.0, 208.0], [1878.0, 697.5, 66.0, 209.0], [1875.0, 698.0, 68.0, 210.0], [1873.0, 698.5, 70.0, 211.0], [1871.0, 699.0, 72.0, 212.0], [1868.0, 699.5, 74.0, 213.0], [1866.0, 701.0, 76.0, 214.0], [1863.0, 701.0, 78.0, 214.0], [1861.0, 701.5, 80.0, 215.0], [1858.0, 702.0, 82.0, 216.0], [1856.0, 702.5, 84.0, 217.0], [1852.5, 702.5, 85.0, 217.0], [1849.0, 703.5, 86.0, 217.0], [1844.5, 703.5, 87.0, 217.0]]","[[1841.5, 703.0, 89.0, 216.0], [1838.0, 703.0, 90.0, 216.0], [1834.5, 704.0, 91.0, 216.0], [1831.0, 704.0, 92.0, 216.0], [1826.5, 704.0, 93.0, 216.0], [1823.0, 704.0, 94.0, 216.0], [1819.5, 705.0, 95.0, 216.0], [1816.0, 705.0, 96.0, 216.0], [1813.0, 704.5, 98.0, 215.0], [1808.5, 704.5, 99.0, 215.0], [1805.0, 705.5, 100.0, 215.0], [1801.5, 705.5, 101.0, 215.0], [1799.0, 703.5, 104.0, 217.0], [1797.5, 703.5, 105.0, 217.0], [1796.0, 703.5, 106.0, 217.0], [1796.0, 702.5, 108.0, 217.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00266.png', '00267.png', '00268.png', '00269.png', '00270.png', '00271.png', '00272.png', '00273.png', '00274.png', '00275.png', '00276.png', '00277.png', '00278.png', '00279.png', '00280.png', '00281.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1841.5, 703.0, 89.0, 216.0], [1838.0, 703.0, 90.0, 216.0], [1834.5, 704.0, 91.0, 216.0], [1831.0, 704.0, 92.0, 216.0], [1826.5, 704.0, 93.0, 216.0], [1823.0, 704.0, 94.0, 216.0], [1819.5, 705.0, 95.0, 216.0], [1816.0, 705.0, 96.0, 216.0], [1813.0, 704.5, 98.0, 215.0], [1808.5, 704.5, 99.0, 215.0], [1805.0, 705.5, 100.0, 215.0], [1801.5, 705.5, 101.0, 215.0], [1799.0, 703.5, 104.0, 217.0], [1797.5, 703.5, 105.0, 217.0], [1796.0, 703.5, 106.0, 217.0], [1796.0, 702.5, 108.0, 217.0]]","[[1794.5, 702.5, 109.0, 217.0], [1793.0, 702.5, 110.0, 217.0], [1790.0, 701.5, 104.0, 221.0], [1787.0, 699.0, 98.0, 224.0], [1784.5, 698.0, 93.0, 228.0], [1781.5, 695.5, 87.0, 231.0], [1778.5, 694.5, 81.0, 235.0], [1774.0, 694.5, 82.0, 235.0], [1770.0, 694.5, 84.0, 235.0], [1766.5, 695.0, 85.0, 234.0], [1762.5, 695.0, 87.0, 234.0], [1758.0, 695.0, 88.0, 234.0], [1755.5, 695.0, 89.0, 236.0], [1751.5, 695.5, 89.0, 239.0], [1749.0, 695.5, 90.0, 241.0], [1745.0, 696.0, 90.0, 244.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00282.png', '00283.png', '00284.png', '00285.png', '00286.png', '00287.png', '00288.png', '00289.png', '00290.png', '00291.png', '00292.png', '00293.png', '00294.png', '00295.png', '00296.png', '00297.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1794.5, 702.5, 109.0, 217.0], [1793.0, 702.5, 110.0, 217.0], [1790.0, 701.5, 104.0, 221.0], [1787.0, 699.0, 98.0, 224.0], [1784.5, 698.0, 93.0, 228.0], [1781.5, 695.5, 87.0, 231.0], [1778.5, 694.5, 81.0, 235.0], [1774.0, 694.5, 82.0, 235.0], [1770.0, 694.5, 84.0, 235.0], [1766.5, 695.0, 85.0, 234.0], [1762.5, 695.0, 87.0, 234.0], [1758.0, 695.0, 88.0, 234.0], [1755.5, 695.0, 89.0, 236.0], [1751.5, 695.5, 89.0, 239.0], [1749.0, 695.5, 90.0, 241.0], [1745.0, 696.0, 90.0, 244.0]]","[[1742.5, 696.0, 91.0, 246.0], [1740.0, 696.5, 88.0, 245.0], [1737.5, 697.0, 85.0, 244.0], [1735.0, 696.0, 82.0, 242.0], [1732.5, 696.5, 79.0, 241.0], [1730.0, 697.0, 76.0, 240.0], [1726.0, 697.0, 82.0, 240.0], [1722.0, 698.5, 88.0, 241.0], [1718.5, 698.5, 93.0, 241.0], [1714.5, 700.0, 99.0, 242.0], [1710.5, 700.0, 105.0, 242.0], [1710.5, 700.5, 105.0, 243.0], [1710.5, 700.5, 105.0, 243.0], [1710.5, 700.0, 105.0, 244.0], [1710.5, 700.0, 105.0, 244.0], [1710.5, 700.5, 105.0, 245.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00298.png', '00299.png', '00300.png', '00301.png', '00302.png', '00303.png', '00304.png', '00305.png', '00306.png', '00307.png', '00308.png', '00309.png', '00310.png', '00311.png', '00312.png', '00313.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1742.5, 696.0, 91.0, 246.0], [1740.0, 696.5, 88.0, 245.0], [1737.5, 697.0, 85.0, 244.0], [1735.0, 696.0, 82.0, 242.0], [1732.5, 696.5, 79.0, 241.0], [1730.0, 697.0, 76.0, 240.0], [1726.0, 697.0, 82.0, 240.0], [1722.0, 698.5, 88.0, 241.0], [1718.5, 698.5, 93.0, 241.0], [1714.5, 700.0, 99.0, 242.0], [1710.5, 700.0, 105.0, 242.0], [1710.5, 700.5, 105.0, 243.0], [1710.5, 700.5, 105.0, 243.0], [1710.5, 700.0, 105.0, 244.0], [1710.5, 700.0, 105.0, 244.0], [1710.5, 700.5, 105.0, 245.0]]","[[1707.0, 700.5, 100.0, 245.0], [1704.0, 700.5, 96.0, 245.0], [1699.5, 701.0, 91.0, 244.0], [1696.5, 701.0, 87.0, 244.0], [1693.0, 701.0, 82.0, 244.0], [1690.0, 702.0, 84.0, 244.0], [1687.0, 701.5, 86.0, 243.0], [1685.5, 702.5, 89.0, 243.0], [1682.5, 702.0, 91.0, 242.0], [1679.5, 703.0, 93.0, 242.0], [1677.5, 704.0, 91.0, 244.0], [1676.5, 705.0, 89.0, 246.0], [1674.0, 707.0, 86.0, 248.0], [1673.0, 708.0, 84.0, 250.0], [1671.0, 709.0, 82.0, 252.0], [1671.5, 708.5, 81.0, 253.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00314.png', '00315.png', '00316.png', '00317.png', '00318.png', '00319.png', '00320.png', '00321.png', '00322.png', '00323.png', '00324.png', '00325.png', '00326.png', '00327.png', '00328.png', '00329.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
